looptime,ax,ay,az,gx,gy,gz,baro_temp,baro_pressure
455135,-0.17,-0.96,0.1,-4.31,-3.98,2.84,30.24,96768.12
455173,-0.19,-0.97,0.1,-0.59,-3.48,2.28,30.25,96765
455214,-0.16,-0.97,0.08,3.05,-0.58,1.48,30.25,96765
455250,-0.19,-0.97,0.11,5.57,2.63,0.2,30.24,96766.29
455287,-0.2,-0.97,0.15,6.25,5.1,-1.72,30.24,96763.96
455324,-0.17,-0.97,0.16,5.22,7.97,-2.58,30.24,96763.96
455361,-0.19,-0.97,0.19,3.2,4.72,-2.71,30.24,96767.28
455398,-0.16,-0.96,0.19,-0.48,2.37,-2.39,30.24,96767.28
455435,-0.14,-0.96,0.19,-3.67,-2.26,-0.96,30.24,96768.28
455472,-0.16,-0.97,0.17,-4.77,-5.14,0.72,30.24,96768.28
455507,-0.15,-0.97,0.13,-5.2,-5.37,2.23,30.24,96767.61
455549,-0.16,-0.97,0.1,-3.27,-5.88,3.19,30.24,96766.63
455585,-0.2,-0.97,0.11,-0.31,-1.27,2.77,30.24,96766.63
455622,-0.18,-0.97,0.1,2.65,2.03,1.71,30.24,96766.63
455660,-0.19,-0.97,0.11,4.91,-0.92,-0.18,30.24,96766.63
455697,-0.2,-0.97,0.13,5.11,5.02,-2.12,30.24,96766.13
455733,-0.17,-0.97,0.14,4.5,5.36,-3.25,30.24,96766.13
455770,-0.17,-0.98,0.17,1.95,1.85,-3.23,30.24,96766.63
455808,-0.15,-0.97,0.17,-0.33,-0.17,-2.12,30.24,96766.63
455845,-0.14,-0.97,0.17,-1.87,-1.97,0.31,30.25,96767.49
455902,-0.16,-0.97,0.15,-3.38,-4.9,3.12,30.24,96766.96
455942,-0.15,-0.97,0.13,-2.51,-5.05,4.42,30.24,96766.96
455980,-0.2,-0.96,0.14,-1.33,-2.7,3.58,30.24,96765.96
456015,-0.2,-0.97,0.13,0.24,-1.39,1.79,30.25,96765.32
456051,-0.13,-1.08,0.06,-2.36,-8.99,-4.59,30.25,96765.32
456090,-0.28,-1.01,0.17,0.39,-1.13,-3.83,30.24,96766.96
456129,-0.28,-0.94,0.2,0.36,8.17,-3.72,30.24,96766.96
456164,-0.25,-0.93,0.22,2.06,2.93,-2.45,30.24,96768.28
456206,-0.13,-0.97,0.16,0.41,-6.5,-1.57,30.24,96767.28
456245,-0.15,-0.97,0.19,-1.26,-3.14,0.1,30.24,96767.28
456282,-0.11,-0.97,0.15,-2.42,0.2,1.71,30.24,96767.96
456316,-0.15,-0.97,0.15,-2.51,-1.08,3.53,30.24,96767.96
456354,-0.19,-0.97,0.14,-1.81,-5.17,3.56,30.24,96766.95
456393,-0.16,-0.97,0.12,-0.57,-4.41,2.36,30.24,96766.95
456429,-0.2,-0.97,0.14,0.48,0.15,0.48,30.24,96768.45
456465,-0.2,-0.96,0.14,1.87,3.19,-1.97,30.24,96768.45
456502,-0.17,-0.97,0.13,2.45,3.33,-3.02,30.24,96768.12
456544,-0.18,-0.97,0.16,2.18,3.22,-3.4,30.25,96767.82
456581,-0.16,-0.97,0.15,1.57,2.06,-2.76,30.25,96767.82
456617,-0.13,-0.97,0.16,0.5,2.08,-1.08,30.24,96767.46
456654,-0.16,-0.97,0.16,-0.37,0.6,0.74,30.24,96767.46
456691,-0.15,-0.97,0.15,-2.02,-2.17,2.25,30.24,96767.46
456728,-0.16,-0.96,0.15,-2.13,-4.67,3.09,30.24,96767.46
456765,-0.19,-0.97,0.14,-1.39,-4.47,2.81,30.24,96767.78
456802,-0.19,-0.97,0.13,-0.57,-0.23,1.79,30.25,96768.48
456842,-0.18,-0.97,0.13,0.76,1.51,0,30.25,96768.48
456880,-0.19,-0.97,0.13,1.92,2.61,-1.87,30.24,96766.95
456916,-0.17,-0.97,0.13,2.15,2.75,-2.91,30.24,96766.95
456952,-0.16,-0.97,0.15,2.3,3.96,-2.82,30.24,96766.95
456989,-0.16,-0.96,0.16,1.19,5.47,-2.12,30.24,96766.95
457027,-0.14,-0.97,0.16,0.61,-1.13,-0.48,30.24,96766.62
457064,-0.16,-0.97,0.15,-0.72,0.46,0.92,30.24,96768.11
457099,-0.15,-0.97,0.15,-1.53,-2.35,2.23,30.24,96768.11
457137,-0.16,-0.97,0.14,-1.72,-4.33,2.81,30.24,96766.11
457180,-0.18,-0.97,0.13,-1.97,-1.6,2.29,30.24,96766.11
457214,-0.19,-0.97,0.13,-0.68,-0.96,0.71,30.24,96766.25
457250,-0.19,-0.97,0.12,0.8,0.31,-0.82,30.24,96766.25
457288,-0.18,-0.97,0.14,1.55,1.42,-1.61,30.24,96766.42
457326,-0.17,-0.97,0.13,2.47,2.11,-3,30.23,96766.22
457363,-0.16,-0.96,0.14,1.67,6.29,-2.67,30.23,96766.22
457424,-0.14,-0.97,0.16,0.79,0.61,-0.3,30.24,96764.59
457463,-0.16,-0.96,0.19,-1.17,5.19,1.58,30.24,96766.58
457502,-0.16,-0.97,0.16,-1.55,-2.11,2.13,30.24,96766.58
457541,-0.17,-0.97,0.14,-1.91,3.79,2.29,30.23,96767.52
457579,-0.19,-0.97,0.13,-0.86,-7.71,1.45,30.23,96767.52
457618,-0.19,-0.97,0.11,-0.45,-5.21,0.14,30.23,96765.69
457655,-0.18,-0.97,0.12,-0.14,-1.28,-1.42,30.24,96766.75
457691,-0.18,-0.97,0.13,0.47,-0.4,-2.38,30.24,96766.75
457729,-0.17,-0.97,0.13,1.17,1.36,-2.53,30.23,96764.56
457766,-0.17,-0.97,0.15,1.81,0.31,-1.54,30.23,96764.56
457803,-0.16,-0.97,0.15,1.54,-0.04,-0.58,30.24,96765.75
457843,-0.15,-0.97,0.16,0.74,0.93,0.61,30.23,96765.39
457880,-0.17,-0.96,0.16,0.1,0.05,1.65,30.23,96765.39
457917,-0.17,-0.97,0.15,-1.12,-0.26,1.87,30.24,96764.59
457954,-0.18,-0.97,0.14,-1.33,-1.53,1.48,30.24,96764.59
457991,-0.18,-0.97,0.14,-1.24,-1.39,0.54,30.24,96764.75
458028,-0.18,-0.97,0.13,-0.78,0.09,-0.55,30.24,96764.75
458064,-0.18,-0.97,0.13,0.39,0.54,-1.61,30.23,96765.72
458101,-0.17,-0.97,0.13,0.88,1.54,-1.64,30.23,96765.72
458138,-0.16,-0.97,0.14,1.75,3.1,-1.28,30.23,96766.05
458179,-0.16,-0.97,0.14,1.49,2.41,-0.35,30.23,96765.89
458216,-0.16,-0.97,0.15,1.23,2.93,0.36,30.23,96765.89
458254,-0.16,-0.97,0.15,0.57,-0.4,0.95,30.23,96765.86
458291,-0.17,-0.97,0.15,0.13,-3.42,1.26,30.23,96765.86
458326,-0.18,-0.97,0.15,-1.03,1.21,1.04,30.23,96765.89
458362,-0.17,-0.97,0.15,-1.53,-3.14,0.57,30.23,96765.89
458400,-0.19,-0.97,0.13,-1.56,-0.93,-0.19,30.23,96765
458437,-0.18,-0.97,0.14,-0.86,1.53,-0.9,30.23,96766.52
458477,-0.17,-0.97,0.12,0.09,0.02,-1.08,30.23,96766.52
458515,-0.17,-0.97,0.13,1.02,3.24,-1.02,30.23,96763.96
458553,-0.17,-0.97,0.14,1.57,1.7,-0.88,30.23,96763.96
458589,-0.16,-0.97,0.14,1.81,1.24,0.05,30.23,96764.96
458624,-0.17,-0.97,0.14,1.14,2.69,0.51,30.23,96764.96
458662,-0.17,-0.97,0.15,0.67,-0.88,0.75,30.22,96763.9
458700,-0.18,-0.97,0.14,-0.48,4.02,0.75,30.23,96765.96
458736,-0.18,-0.97,0.15,-0.88,4.93,0.14,30.23,96765.96
458771,-0.18,-0.97,0.14,-1,2.15,-0.19,30.22,96764.07
458815,-0.18,-0.97,0.12,-0.52,1.97,-0.53,30.22,96764.07
458852,-0.17,-0.97,0.14,-0.25,2.14,-0.71,30.22,96765.42
458887,-0.17,-0.97,0.13,0.65,1.65,-0.85,30.22,96765.42
458925,-0.17,-0.97,0.14,1.06,0.57,-0.53,30.22,96765.42
458963,-0.17,-0.97,0.14,1.2,1.36,-0.06,30.22,96766.06
459000,-0.17,-0.97,0.15,1.14,0.79,0.36,30.22,96766.06
459035,-0.18,-0.97,0.14,0.42,0.79,0.32,30.22,96767.22
459072,-0.17,-0.97,0.15,-0.08,-7.92,0.4,30.22,96767.22
459111,-0.17,-0.97,0.14,0.22,-14.33,-0.33,30.21,96765.82
459151,-0.19,-0.97,0.14,-2.22,2.69,-0.39,30.21,96765.82
459188,-0.17,-0.97,0.14,-0.97,-8,-0.59,30.22,96768.21
459225,-0.17,-0.97,0.12,-0.89,-1.39,-0.29,30.21,96763.97
459261,-0.16,-0.97,0.13,-0.2,1.25,0.1,30.21,96763.97
459298,-0.17,-0.97,0.12,0.88,-0.84,0.45,30.21,96764.8
459335,-0.17,-0.97,0.13,1.67,0.61,0.54,30.21,96764.8
459372,-0.18,-0.96,0.15,1.86,-0.29,0.45,30.21,96764.46
459409,-0.17,-0.97,0.15,1.28,1.7,0.36,30.21,96764.46
459451,-0.17,-0.97,0.16,0.32,0.46,-0.15,30.21,96766.13
459487,-0.18,-0.97,0.15,-0.46,0.26,-0.97,30.21,96765.59
459523,-0.17,-0.97,0.16,-0.92,-0.99,-0.93,30.21,96765.59
459559,-0.16,-0.97,0.14,-1.24,-1.28,-0.85,30.21,96768.25
459597,-0.17,-0.97,0.14,-1.04,-1.04,-0.3,30.21,96768.25
459634,-0.16,-0.97,0.13,-0.14,-0.79,-0.03,30.21,96766.25
459670,-0.17,-0.96,0.13,0.35,-0.81,0.65,30.21,96766.25
459707,-0.17,-0.96,0.13,1.02,0.12,0.71,30.21,96767.58
459745,-0.17,-0.97,0.14,1.58,0.63,0.57,30.21,96765.42
459786,-0.18,-0.97,0.14,1.26,1.38,0.02,30.21,96765.42
459821,-0.18,-0.97,0.15,0.94,1.05,-0.29,30.2,96763.21
459859,-0.18,-0.97,0.15,0.18,0.15,-0.74,30.2,96763.21
459897,-0.17,-0.97,0.15,-0.52,-0.49,-0.9,30.2,96764.89
459933,-0.16,-0.97,0.14,-0.74,-0.61,-0.87,30.2,96764.89
459968,-0.16,-0.97,0.14,-0.94,-0.95,-0.44,30.21,96765.76
460007,-0.16,-0.97,0.14,-0.72,-1.16,0.13,30.2,96766.22
460045,-0.17,-0.96,0.12,-0.11,-0.87,0.6,30.2,96766.22
460082,-0.17,-0.96,0.13,0.35,-0.49,0.97,30.2,96764.24
460140,-0.18,-0.97,0.13,1.22,0.58,0.48,30.2,96764.89
460179,-0.18,-0.97,0.15,1.45,0.92,-0.39,30.2,96764.89
460217,-0.18,-0.97,0.15,0.93,0.55,-0.7,30.2,96766.19
460253,-0.17,-0.97,0.15,0.51,0.83,-1.03,30.2,96766.19
460291,-0.17,-0.97,0.15,0.03,0.06,-1.08,30.2,96764.39
460329,-0.16,-0.97,0.15,-0.83,-0.11,-0.9,30.2,96764.39
460367,-0.16,-0.97,0.15,-0.75,-1.28,-0.38,30.2,96765.53
460403,-0.16,-0.97,0.14,-0.51,-1.02,0.26,30.2,96764.74
460444,-0.16,-0.96,0.13,-0.17,-0.99,1,30.2,96764.74
460482,-0.17,-0.97,0.14,0.22,-0.64,1.19,30.2,96765.03
460519,-0.18,-0.97,0.13,0.62,-0.14,0.84,30.2,96765.03
460556,-0.18,-0.96,0.13,0.97,0.41,0.16,30.2,96766.03
460592,-0.18,-0.96,0.13,1.2,0.84,-0.39,30.2,96766.03
460630,-0.18,-0.97,0.15,0.53,1.1,-0.99,30.2,96768.69
460665,-0.17,-0.97,0.15,0.33,0.08,-1.31,30.2,96766.36
460702,-0.16,-0.97,0.15,-0.16,0.35,-1.14,30.2,96766.36
460739,-0.16,-0.96,0.15,-0.22,-0.27,-0.77,30.2,96764.66
460780,-0.16,-0.97,0.14,-0.45,-0.2,0.14,30.2,96764.66
460818,-0.16,-0.97,0.14,-0.3,-0.75,0.66,30.2,96766.16
460855,-0.17,-0.97,0.14,0.19,-0.41,0.92,30.2,96766.16
460892,-0.17,-0.97,0.14,0.3,-0.24,1.07,30.19,96765.46
460957,-0.18,-0.97,0.14,0.59,0.17,-0.03,30.2,96765.69
460994,-0.18,-0.97,0.14,0.41,0.38,-0.71,30.2,96764.19
461030,-0.17,-0.96,0.14,0.48,0.29,-1.02,30.2,96764.19
461068,-0.17,-0.97,0.14,-0.07,0.58,-1.05,30.19,96763.47
461110,-0.16,-0.96,0.14,0.03,-0.41,-0.64,30.19,96763.47
461147,-0.16,-0.97,0.14,0.03,-0.18,0,30.19,96765.13
461184,-0.16,-0.97,0.14,0.1,-0.32,0.87,30.19,96765.13
461219,-0.17,-0.97,0.14,0.33,-1.08,1.23,30.19,96766.1
461257,-0.18,-0.97,0.14,0.42,-0.08,1.03,30.19,96764.92
461293,-0.18,-0.97,0.14,0.24,0.21,0.37,30.19,96764.92
461330,-0.18,-0.97,0.15,0.24,0.32,-0.26,30.19,96763.24
461367,-0.17,-0.97,0.14,0.06,-0.15,-0.71,30.19,96763.24
461404,-0.17,-0.97,0.15,0.25,0.46,-1.31,30.19,96765.77
461447,-0.16,-0.97,0.15,0.07,0.29,-1.35,30.19,96764.77
461484,-0.16,-0.97,0.14,-0.01,0.7,-0.47,30.19,96764.77
461519,-0.16,-0.97,0.14,-0.1,-0.24,-0.16,30.19,96764.57
461556,-0.16,-0.97,0.14,0.01,-0.62,0.92,30.19,96764.57
461595,-0.17,-0.97,0.13,0.28,-0.33,1.07,30.19,96763.07
461632,-0.17,-0.97,0.13,0.22,-0.32,0.94,30.19,96763.07
461667,-0.18,-0.97,0.14,0.24,0.14,0.75,30.19,96766.1
461704,-0.18,-0.97,0.15,-0.02,-0.18,-0.03,30.19,96766.1
461743,-0.18,-0.97,0.14,0.16,-0.08,-0.47,30.19,96763.07
461783,-0.17,-0.97,0.13,0.06,0.31,-1.03,30.19,96765.53
461818,-0.17,-0.97,0.14,0.27,0.05,-1.29,30.19,96765.53
461856,-0.16,-0.97,0.14,0.41,0.44,-1.29,30.18,96763.37
461894,-0.16,-0.97,0.14,0.59,0.38,-0.09,30.18,96763.37
461930,-0.16,-0.97,0.14,0.57,0.37,0.22,30.19,96763.88
461966,-0.17,-0.96,0.14,0.09,-0.26,0.97,30.19,96763.88
462004,-0.17,-0.97,0.16,0.1,-0.58,1.18,30.18,96763.03
462042,-0.17,-0.97,0.14,-0.3,-0.26,0.77,30.18,96763
462081,-0.18,-0.97,0.14,-0.13,-0.41,0.37,30.18,96763
462118,-0.18,-0.97,0.14,0.12,-0.4,-0.29,30.19,96763.71
462156,-0.17,-0.97,0.13,-0.07,0.25,-0.64,30.19,96763.71
462193,-0.17,-0.97,0.14,0.36,0.52,-1.28,30.18,96764.16
462228,-0.17,-0.97,0.14,0.73,0.31,-1.11,30.18,96764.16
462266,-0.16,-0.97,0.14,0.68,0.9,-0.62,30.18,96762.84
462304,-0.16,-0.97,0.14,0.61,-0.04,0.14,30.18,96765.16
462341,-0.17,-0.97,0.14,0.74,0.73,0.58,30.18,96765.16
462375,-0.17,-0.97,0.15,0.56,0.26,0.94,30.18,96764.36
462417,-0.17,-0.97,0.15,-0.08,-0.32,0.84,30.18,96764.36
462454,-0.17,-0.97,0.15,-0.25,-0.41,0.32,30.18,96765.16
462491,-0.18,-0.97,0.14,-0.6,-1.01,-0.3,30.18,96765.16
462528,-0.18,-0.97,0.14,-0.62,-0.41,-0.85,30.18,96766.16
462565,-0.17,-0.97,0.14,-0.28,-0.08,-0.76,30.18,96764.5
462602,-0.17,-0.96,0.14,0.22,0.47,-0.74,30.18,96764.5
462639,-0.17,-0.97,0.14,0.67,0.12,-0.73,30.18,96763.17
462675,-0.17,-0.96,0.14,1.03,0.47,-0.26,30.18,96763.17
462712,-0.17,-0.97,0.14,1.08,0.69,0.29,30.18,96765.46
462766,-0.17,-0.97,0.15,0.67,0.5,0.54,30.18,96765.16
462803,-0.17,-0.97,0.15,0.18,-0.01,0.61,30.18,96765.16
462841,-0.17,-0.97,0.15,-0.48,-0.43,0.2,30.18,96764.83
462878,-0.17,-0.97,0.14,-1.04,-0.06,-0.55,30.18,96764.83
462914,-0.18,-0.97,0.15,-0.89,0.46,-0.88,30.18,96765.46
462952,-0.19,-0.96,0.14,-1.38,4.55,-2.41,30.18,96765.46
462990,-0.18,-0.97,0.15,-0.31,2.47,-1.93,30.18,96765.3
463027,-0.2,-0.96,0.15,-0.01,0.89,-2,30.18,96765.82
463068,-0.15,-0.96,0.13,0.8,2.46,-1.4,30.18,96765.82
463105,-0.19,-0.96,0.14,1.31,1.15,-0.01,30.17,96766.1
463141,-0.18,-0.96,0.14,1.17,2.43,0.08,30.17,96766.1
463178,-0.16,-0.96,0.14,1.03,2.02,1.33,30.18,96764.63
463215,-0.21,-0.97,0.15,0.59,-0.03,1.04,30.18,96764.63
463252,-0.16,-0.97,0.14,0.12,-0.85,0.32,30.17,96765.76
463289,-0.19,-0.97,0.15,-0.34,-0.5,0.07,30.18,96767.13
463326,-0.19,-0.97,0.15,-1,-0.06,-1.13,30.18,96767.13
463363,-0.16,-0.97,0.13,-0.86,-0.93,-1.19,30.17,96766.26
463403,-0.2,-0.96,0.14,-0.8,-1.14,-1.08,30.17,96766.26
463440,-0.15,-0.97,0.12,0.04,-0.46,-0.96,30.18,96767.96
463478,-0.17,-0.96,0.12,0.76,0.29,0.2,30.18,96766.16
463515,-0.18,-0.97,0.14,1.25,0.89,0.42,30.18,96766.16
463550,-0.15,-0.96,0.14,1.28,1.3,0.78,30.18,96765.13
463587,-0.2,-0.97,0.15,1.08,0.76,1.12,30.18,96765.13
463626,-0.17,-0.97,0.14,0.71,0.72,0.19,30.17,96763.77
463662,-0.18,-0.97,0.15,0.13,0.57,0.6,30.17,96763.77
463702,-0.19,-0.96,0.16,-0.36,-0.04,-0.59,30.18,96764
463739,-0.15,-0.97,0.13,-0.75,-0.59,-1.17,30.18,96765
463777,-0.19,-0.96,0.15,-0.72,-0.99,-0.62,30.17,96764.27
463813,-0.16,-0.96,0.13,-0.65,-1.17,-1.03,30.18,96764
463849,-0.16,-0.97,0.13,0.38,-0.06,-0.29,30.18,96764
463887,-0.18,-0.96,0.14,0.39,1.04,-0.1,30.18,96765
463925,-0.15,-0.97,0.12,0.82,0.55,0.54,30.18,96765
463961,-0.18,-0.97,0.15,1.12,0.32,0.8,30.18,96767.82
463995,-0.17,-0.97,0.14,0.86,0.87,0.43,30.18,96767.82
464039,-0.17,-0.97,0.14,0.22,0.44,0.4,30.18,96767.13
464076,-0.19,-0.97,0.15,-0.42,0.2,-0.23,30.17,96764.6
464112,-0.16,-0.97,0.14,-0.59,-0.46,-0.87,30.17,96764.6
464150,-0.18,-0.97,0.14,-0.46,-0.64,-0.58,30.18,96765.63
464188,-0.18,-0.97,0.13,-0.45,-0.3,-0.71,30.18,96765.63
464225,-0.15,-0.97,0.12,-0.04,-0.24,-0.09,30.17,96764.07
464262,-0.18,-0.97,0.14,0.65,0.23,0.6,30.17,96764.07
464316,-0.18,-0.97,0.14,0.9,0.46,0.8,30.17,96765.42
464355,-0.15,-0.96,0.14,0.86,0.93,0.66,30.17,96765.6
464427,-0.17,-0.97,0.15,0.35,0.41,-0.09,30.17,96765.1
464462,-0.17,-0.97,0.15,0.25,0.37,-0.29,30.17,96765.92
464500,-0.18,-0.96,0.15,-0.36,-0.09,-0.96,30.17,96765.92
464539,-0.16,-0.97,0.13,-0.6,-0.46,-1.23,30.17,96766.56
464577,-0.17,-0.97,0.14,-0.33,-0.43,-0.81,30.17,96766.56
464613,-0.16,-0.97,0.13,-0.34,-0.06,-0.35,30.17,96765.5
464650,-0.16,-0.97,0.13,-0.25,0.46,0.07,30.17,96765.5
464688,-0.18,-1.02,0.15,4.82,0.49,1.23,30.17,96765.39
464728,-0.15,-0.93,0.14,0.57,-0.82,0.2,30.17,96765.83
464764,-0.15,-1.11,0.08,-0.19,0.6,0.26,30.17,96765.83
464801,-0.19,-0.98,0.13,0.47,-0.9,-1.69,30.17,96764.03
464838,-0.16,-1.01,0.19,0.01,2.35,-3.16,30.17,96764.03
464875,-0.18,-1.06,0.17,-0.66,12.92,-6.09,30.17,96765.17
464912,-0.05,-2.15,0.13,-0.63,52.9,-5.25,30.17,96765.17
464949,-0.03,-3.82,0.16,-15.97,83.92,-6.15,30.17,96766.72
464986,0.08,-6.28,0.19,-9.73,91.24,-2.62,30.17,96762.28
465022,0.1,-8.66,0.37,18.3,94.28,6.69,30.16,96762.28
465064,0.39,-5.86,0.02,16.56,23.85,10.63,30.17,96758.89
465100,-0.47,-4.53,0.23,17.86,32.4,23.36,30.17,96758.89
465137,0,-4,0.1,18.91,9.68,44.1,30.17,96751.05
465175,-0.02,-3.82,-0.01,9.41,-4.81,58.55,30.17,96751.05
465212,0,-3.74,0.04,12.67,-19.28,74.9,30.17,96746.27
465248,0.03,-3.47,0.02,26.24,-25.79,88.86,30.17,96737.92
465285,0.05,-3.43,-0.01,20.5,-39.27,95.99,30.17,96737.92
465323,0.13,-3.54,-0.02,23.08,-44.37,101.09,30.17,96723.14
465363,0.19,-3.32,-0.04,25.37,-56.06,102.34,30.17,96723.14
465399,0.29,-3.44,-0.07,27.52,-68.9,97.74,30.17,96705.05
465438,0.38,-3.29,-0.13,28.86,-80.58,85.82,30.17,96705.05
465476,0.49,-3.21,-0.11,18.03,-94.2,65.23,30.17,96685.84
465512,0.5,-3.27,-0.17,9.31,-105.11,42.72,30.17,96665.52
465548,0.47,-3.19,-0.17,-1.17,-115.94,21.23,30.17,96665.52
465587,0.39,-3.15,-0.17,-4.63,-111.45,6.68,30.17,96655.78
465625,0.32,-3.06,-0.11,-20.91,-110.56,-4.84,30.17,96655.78
465664,0.29,-3.15,-0.08,-20.28,-111.85,-7.87,30.17,96648.11
465701,0.23,-3.13,0.01,-22.95,-118.81,-8.99,30.17,96648.11
465739,0.18,-3.11,0.11,-19.87,-135.75,-4.53,30.17,96641.93
465776,0.18,-3.2,0.23,-11.91,-160.12,-0.44,30.17,96629.47
465812,0.18,-3.42,0.2,14.16,-178.84,7.79,30.17,96629.47
465849,0.21,-3.35,0.07,22.16,-194.98,9.68,30.16,96614.5
465887,0.29,-3.27,0.03,26.35,-208.5,8.45,30.16,96614.5
465924,0.38,-3.2,-0.01,29.72,-218.96,1.48,30.17,96597.96
465959,0.22,-3.16,-0.01,23.54,-219.74,-7.64,30.17,96597.96
466001,0.19,-3.29,-0.07,18.15,-217.62,-4.59,30.16,96583.25
466038,0.13,-3.24,-0.04,12.01,-211.71,2.66,30.16,96571.25
466075,0.33,-3.66,-0.04,13.98,-199.95,11.42,30.16,96571.25
466113,0.41,-3.44,-0.23,1.9,-191.48,5.3,30.16,96542.85
466149,0.46,-3.25,-0.05,-16.17,-185.94,-7.74,30.16,96542.85
466187,0.46,-3.39,-0.01,-11.78,-192.78,-18.73,30.15,96522.6
466224,0.3,-3.31,-0.01,-6.52,-195.13,-17.17,30.15,96522.6
466260,0.32,-3.23,0.04,-7.96,-209.01,-14.91,30.15,96509.41
466301,0.21,-3.39,0.16,-0.2,-227.3,-5.45,30.14,96494.24
466338,0.18,-3.6,0.09,9.28,-250.23,3.87,30.14,96494.24
466376,0.36,-3.42,0.19,19.38,-267.25,5.03,30.14,96473.28
466413,0.42,-3.34,-0.09,24.04,-264.49,-1.77,30.14,96473.28
466449,0.35,-3.26,-0.34,8.62,-266.3,-6.88,30.13,96451.8
466486,0.33,-3.44,-0.43,-20.49,-238.15,2.66,30.13,96451.8
466524,0.32,-2.85,-0.08,-36.26,-243.66,7.41,30.13,96429.78
466561,0.44,-1.89,0.15,-35.1,-263.57,9.32,30.12,96414.17
466600,0.85,-0.03,0.03,-20.68,-288.73,-9.05,30.12,96414.17
466639,0.27,0.44,0.29,-22.19,-318.4,-35.31,30.12,96396.85
466678,0.12,0.48,0.22,-17.55,-328.78,-32.93,30.12,96396.85
466714,0.07,0.48,0.39,-6.84,-337.88,-21.68,30.12,96392.85
466749,-0.07,0.48,0.3,9.09,-347.56,-6.3,30.12,96392.85
466788,-0.1,0.49,0.21,23.43,-354.18,6.4,30.11,96376.02
466826,-0.18,0.47,0.06,23.26,-345.83,17.18,30.1,96362.94
466862,-0.06,0.46,-0.22,18.27,-325.69,23.97,30.1,96362.94
466903,0.12,0.45,-0.1,3.23,-301.37,27.73,30.09,96341.96
466940,0.22,0.45,-0.05,-4.95,-293.02,18.74,30.09,96341.96
466977,0.22,0.46,-0.03,-8.31,-284.96,9.67,30.08,96315.97
467013,0.02,0.45,0.15,-7.81,-282.12,9.96,30.08,96315.97
467050,0.04,0.45,0.09,0.15,-282.49,21.01,30.07,96301.1
467088,0.04,0.45,0.08,7.26,-281.51,24.55,30.07,96286.75
467125,0.21,0.45,0.1,14.8,-284.27,18.51,30.07,96286.75
467160,0.18,0.45,0.08,19.03,-285.48,7.77,30.06,96264.39
467197,0.3,0.45,-0.08,15.87,-285.46,-5.03,30.06,96264.39
467239,0.11,0.44,-0.05,6.71,-282.21,-14.71,30.05,96252.4
467275,-0.02,0.4,-0.06,0.51,-278.58,-6.32,30.05,96252.4
467313,-0.04,0.41,0.15,1.74,-278.06,0.81,30.05,96242.71
467349,0.1,0.42,0.2,11.43,-284.88,7.56,30.04,96228.24
467386,0.18,0.4,0.22,22.94,-295.34,1.04,30.04,96228.24
467423,0.28,0.41,0.17,25.84,-303.19,-13.17,30.03,96207.06
467461,0.09,0.38,0.02,26.41,-302.11,-25.35,30.03,96207.06
467496,-0.03,0.38,-0.03,20.93,-298.33,-22.41,30.03,96198.53
467537,-0.08,0.36,-0.03,7.81,-284.32,-13.43,30.03,96198.53
467576,-0.11,0.38,-0.14,-2.6,-266.47,5.48,30.02,96189.88
467612,0.03,0.37,-0.03,-9.09,-257.95,10.84,30.02,96173.44
467648,0.09,0.37,-0.05,-10.23,-256,14.28,30.02,96173.44
467685,0.23,0.36,-0.07,-14.23,-252.33,10.29,30.01,96157.41
467724,0.26,0.35,-0.04,-17.56,-248.62,-2.03,30.01,96157.41
467760,0.19,0.34,0,-20.75,-249.22,-10.03,30.01,96139.61
467798,0.13,0.34,0.08,-19.07,-252.46,-12.61,30.01,96139.61
467870,0.09,0.32,-0.02,-17.87,-251.8,-8.59,30,96126.21
467908,0.11,0.32,0.08,-17.23,-251.16,-4.84,30,96126.21
467944,0.16,0.33,0.11,-14.22,-253.22,-4.65,29.99,96111.71
467980,0.12,0.33,0.16,-8.22,-258.81,-7.74,29.99,96111.71
468019,0.12,0.32,0.06,-6.07,-262.69,-7.72,29.99,96102.08
468058,-0.02,0.33,0.07,-5.27,-259.56,-4.29,29.99,96102.08
468092,-0.06,0.31,0.06,-0.3,-266.99,3.67,29.99,96098.24
468128,-0.06,0.31,0.03,-0.01,-263.74,13.41,29.99,96098.24
468172,0.02,0.31,0.09,5.37,-260.98,23.06,29.98,96088.41
468208,0.06,0.3,0.03,11.05,-258.62,20.58,29.98,96076.6
468244,0,0.3,-0.08,9.98,-248.78,21.23,29.98,96076.6
468281,-0.03,0.28,-0.22,5.14,-233.86,20.65,29.97,96070.03
468320,-0.06,0.28,-0.04,-4.28,-218.75,31.01,29.97,96070.03
468356,0.12,0.29,0,-2.04,-227.33,33.38,29.97,96064.72
468391,0.19,0.29,0,0.79,-221.83,24.32,29.97,96050.28
468428,0.18,0.29,0.03,3.25,-218.08,15.88,29.96,96048.5
468467,0.2,0.28,0.03,3.55,-222.03,4.86,29.96,96042.06
468507,0.1,0.28,0.12,5.8,-228.96,-2.56,29.96,96042.06
468546,0.08,0.28,0.12,10.86,-235.95,-6.52,29.95,96039.64
468599,0,0.28,0.12,18.19,-243.66,-6.48,29.95,96036.32
468637,-0.02,0.27,0.08,23.6,-248.29,-4.55,29.95,96036.32
468674,-0.04,0.26,0.1,27.37,-250.17,-2.73,29.94,96033.39
